Use;Name;Module;Scope;User-Def;Executable;Return-Type;Params defining ReturnVal;ReturnAddSecuringMechanism;ReturnRemoveSecuringMechanism;ReturnSource;vulnerable_for;vulnerable_arguments;function to check for vulnerability;Replacement Function
;gupnp_context_timeout_add;;;false;;;;;;;;;;
;gupnp_context_unhost_path;;;false;;;;;;;;;;
;gupnp_control_point_browse_start;;;false;;;;;;;;;;
;gupnp_control_point_browse_stop;;;false;;;;;;;;;;
;gupnp_control_point_callback_set;;;false;;;;;;;;;;
;gupnp_control_point_new;;;false;;;;;;;;;;
;gupnp_device_action_callback_set;;;false;;;;;;;;;;
;gupnp_device_info_get;;;false;;;;;;;;;;
;gupnp_device_info_get_service;;;false;;;;;;;;;;
;gupnp_root_device_get_available;;;false;;;;;;;;;;
;gupnp_root_device_get_relative_location;;;false;;;;;;;;;;
;gupnp_root_device_new;;;false;;;;;;;;;;
;gupnp_root_device_set_available;;;false;;;;;;;;;;
;gupnp_root_device_start;;;false;;;;;;;;;;
;gupnp_root_device_stop;;;false;;;;;;;;;;
;gupnp_service_action_get;;;false;;;;;;;;;;
;gupnp_service_action_return;;;false;;;;;;;;;;
;gupnp_service_action_return_error;;;false;;;;;;;;;;
;gupnp_service_action_set;;;false;;;;;;;;;;
;gupnp_service_freeze_notify;;;false;;;;;;;;;;
;gupnp_service_info_get;;;false;;;;;;;;;;
;gupnp_service_info_get_introspection;;;false;;;;;;;;;;
;gupnp_service_introspection_get_state_variable;;;false;;;;;;;;;;
;gupnp_service_notify;;;false;;;;;;;;;;
;gupnp_service_proxy_action_get;;;false;;;;;;;;;;
;gupnp_service_proxy_action_set;;;false;;;;;;;;;;
;gupnp_service_proxy_add_notify;;;false;;;;;;;;;;
;gupnp_service_proxy_callback_set;;;false;;;;;;;;;;
;gupnp_service_proxy_get_subscribed;;;false;;;;;;;;;;
;gupnp_service_proxy_remove_notify;;;false;;;;;;;;;;
;gupnp_service_proxy_set_subscribed;;;false;;;;;;;;;;
;gupnp_service_thaw_notify;;;false;;;;;;;;;;
;gzclose;;;false;;;;;;;;;;
;gzcompress;;;false;;;;;;;;;;
;gzdecode;;;false;;;;;;;;;;
;gzdeflate;;;false;;;;;;;;;;
;gzencode;;;false;;;;;;;;;;
;gzeof;;;false;;;;;;;;;;
;gzfile;;;false;;;;;;;;;;
;gzgetc;;;false;;;;;;;;;;
;gzgets;;;false;;;;;;;;;;
;gzgetss;;;false;;;;;;;;;;
;gzinflate;;;false;;;;;;;;;;
;gzopen;;;false;;;;;;;;;;
;gzpassthru;;;false;;;;;;;;;;
;gzputs;;;false;;;;;;;;;;
;gzread;;;false;;;;;;;;;;
;gzrewind;;;false;;;;;;;;;;
;gzseek;;;false;;;;;;;;;;
;gztell;;;false;;;;;;;;;;
;gzuncompress;;;false;;;;;;;;;;
;gzwrite;;;false;;;;;;;;;;
;halt_compiler;;;false;;;;;;;;;;
;haruannotation;;;false;;;;;;;;;;
;harudestination;;;false;;;;;;;;;;
;harudoc;;;false;;;;;;;;;;
;haruencoder;;;false;;;;;;;;;;
;haruexception;;;false;;;;;;;;;;
;harufont;;;false;;;;;;;;;;
;haruimage;;;false;;;;;;;;;;
;haruoutline;;;false;;;;;;;;;;
;harupage;;;false;;;;;;;;;;
;hash;;;false;;;;;;;;;;
;hash_algos;;;false;;;;;;;;;;
;hash_copy;;;false;;;;;;;;;;
;hash_file;;;false;;;;;;;;;;
;hash_final;;;false;;;;;;;;;;
;hash_hmac;;;false;;;;;;;;;;
;hash_hmac_file;;;false;;;;;;;;;;
;hash_init;;;false;;;;;;;;;;
;hash_pbkdf2;;;false;;;;;;;;;;
;hash_update;;;false;;;;;;;;;;
;hash_update_file;;;false;;;;;;;;;;
;hash_update_stream;;;false;;;;;;;;;;
;header;;;false;;;;;;;;;;
;header_register_callback;;;false;;;;;;;;;;
;header_remove;;;false;;;;;;;;;;
;headers_list;;;false;;;;;;;;;;
;headers_sent;;;false;;;;;;;;;;
;hebrev;;;false;;;;;;;;;;
;hebrevc;;;false;;;;;;;;;;
;hex2bin;;;false;;;;;;;;;;
;hexdec;;;false;;;;;;;;;;
;highlight_file;;;false;;;;;;;;;;
;highlight_string;;;false;;;;;;;;;;
1;html_entity_decode;;;false;true;string;1;;specialcharsencode;;;;;
1;htmlentities;;;false;true;string;1;specialcharsencode;;;;;;
1;htmlspecialchars;;;false;true;string;1;specialcharsencode;;;;;;
1;htmlspecialchars_decode;;;false;true;string;1;;specialcharsencode;;;;;
;http_build_cookie;;;false;;;;;;;;;;
;http_build_query;;;false;;;;;;;;;;
;http_build_str;;;false;;;;;;;;;;
;http_build_url;;;false;;;;;;;;;;
;http_cache_etag;;;false;;;;;;;;;;
;http_cache_last_modified;;;false;;;;;;;;;;
;http_chunked_decode;;;false;;;;;;;;;;
;http_date;;;false;;;;;;;;;;
;http_deflate;;;false;;;;;;;;;;
;http_get;;;false;;;;;;;;;;
;http_get_request_body;;;false;;;;;;;;;;
;http_get_request_body_stream;;;false;;;;;;;;;;
;http_get_request_headers;;;false;;;;;;;;;;
;http_head;;;false;;;;;;;;;;
;http_inflate;;;false;;;;;;;;;;
;http_match_etag;;;false;;;;;;;;;;
;http_match_modified;;;false;;;;;;;;;;
;http_match_request_header;;;false;;;;;;;;;;
;http_negotiate_charset;;;false;;;;;;;;;;
;http_negotiate_content_type;;;false;;;;;;;;;;
;http_negotiate_language;;;false;;;;;;;;;;
;http_parse_cookie;;;false;;;;;;;;;;
;http_parse_headers;;;false;;;;;;;;;;
;http_parse_message;;;false;;;;;;;;;;
;http_parse_params;;;false;;;;;;;;;;
;http_persistent_handles_clean;;;false;;;;;;;;;;
;http_persistent_handles_count;;;false;;;;;;;;;;
;http_persistent_handles_ident;;;false;;;;;;;;;;
;http_post_data;;;false;;;;;;;;;;
;http_post_fields;;;false;;;;;;;;;;
;http_put_data;;;false;;;;;;;;;;
;http_put_file;;;false;;;;;;;;;;
;http_put_stream;;;false;;;;;;;;;;
;http_redirect;;;false;;;;;;;;;;
;http_request;;;false;;;;;;;;;;
;http_request_body_encode;;;false;;;;;;;;;;
;http_request_method_exists;;;false;;;;;;;;;;
;http_request_method_name;;;false;;;;;;;;;;
;http_request_method_register;;;false;;;;;;;;;;
;http_request_method_unregister;;;false;;;;;;;;;;
;http_response_code;;;false;;;;;;;;;;
;http_send_content_disposition;;;false;;;;;;;;;;
;http_send_content_type;;;false;;;;;;;;;;
;http_send_data;;;false;;;;;;;;;;
;http_send_file;;;false;;;;;;;;;;
;http_send_last_modified;;;false;;;;;;;;;;
;http_send_status;;;false;;;;;;;;;;
;http_send_stream;;;false;;;;;;;;;;
;http_support;;;false;;;;;;;;;;
;http_throttle;;;false;;;;;;;;;;
;httpdeflatestream;;;false;;;;;;;;;;
;httpinflatestream;;;false;;;;;;;;;;
;httpmessage;;;false;;;;;;;;;;
;httpquerystring;;;false;;;;;;;;;;
;httprequest;;;false;;;;;;;;;;
;httprequestpool;;;false;;;;;;;;;;
;httpresponse;;;false;;;;;;;;;;
;hw_array2objrec;;;false;;;;;;;;;;
;hw_changeobject;;;false;;;;;;;;;;
;hw_children;;;false;;;;;;;;;;
;hw_childrenobj;;;false;;;;;;;;;;
;hw_close;;;false;;;;;;;;;;
;hw_connect;;;false;;;;;;;;;;
;hw_connection_info;;;false;;;;;;;;;;
;hw_cp;;;false;;;;;;;;;;
;hw_deleteobject;;;false;;;;;;;;;;
;hw_docbyanchor;;;false;;;;;;;;;;
;hw_docbyanchorobj;;;false;;;;;;;;;;
;hw_document_attributes;;;false;;;;;;;;;;
;hw_document_bodytag;;;false;;;;;;;;;;
;hw_document_content;;;false;;;;;;;;;;
;hw_document_setcontent;;;false;;;;;;;;;;
;hw_document_size;;;false;;;;;;;;;;
;hw_dummy;;;false;;;;;;;;;;
;hw_edittext;;;false;;;;;;;;;;
;hw_error;;;false;;;;;;;;;;
;hw_errormsg;;;false;;;;;;;;;;
;hw_free_document;;;false;;;;;;;;;;
;hw_getanchors;;;false;;;;;;;;;;
;hw_getanchorsobj;;;false;;;;;;;;;;
;hw_getandlock;;;false;;;;;;;;;;
;hw_getchildcoll;;;false;;;;;;;;;;
;hw_getchildcollobj;;;false;;;;;;;;;;
;hw_getchilddoccoll;;;false;;;;;;;;;;
;hw_getchilddoccollobj;;;false;;;;;;;;;;
;hw_getobject;;;false;;;;;;;;;;
;hw_getobjectbyquery;;;false;;;;;;;;;;
;hw_getobjectbyquerycoll;;;false;;;;;;;;;;
;hw_getobjectbyquerycollobj;;;false;;;;;;;;;;
;hw_getobjectbyqueryobj;;;false;;;;;;;;;;
;hw_getparents;;;false;;;;;;;;;;
;hw_getparentsobj;;;false;;;;;;;;;;
;hw_getrellink;;;false;;;;;;;;;;
;hw_getremote;;;false;;;;;;;;;;
;hw_getremotechildren;;;false;;;;;;;;;;
;hw_getsrcbydestobj;;;false;;;;;;;;;;
;hw_gettext;;;false;;;;;;;;;;
;hw_getusername;;;false;;;;;;;;;;
;hw_identify;;;false;;;;;;;;;;
;hw_incollections;;;false;;;;;;;;;;
;hw_info;;;false;;;;;;;;;;
;hw_inscoll;;;false;;;;;;;;;;
;hw_insdoc;;;false;;;;;;;;;;
;hw_insertanchors;;;false;;;;;;;;;;
;hw_insertdocument;;;false;;;;;;;;;;
;hw_insertobject;;;false;;;;;;;;;;
;hw_mapid;;;false;;;;;;;;;;
;hw_modifyobject;;;false;;;;;;;;;;
;hw_mv;;;false;;;;;;;;;;
;hw_new_document;;;false;;;;;;;;;;
;hw_objrec2array;;;false;;;;;;;;;;
;hw_output_document;;;false;;;;;;;;;;
;hw_pconnect;;;false;;;;;;;;;;
;hw_pipedocument;;;false;;;;;;;;;;
;hw_root;;;false;;;;;;;;;;
;hw_setlinkroot;;;false;;;;;;;;;;
;hw_stat;;;false;;;;;;;;;;
;hw_unlock;;;false;;;;;;;;;;
;hw_who;;;false;;;;;;;;;;
;hwapi_attribute_new;;;false;;;;;;;;;;
;hwapi_content_new;;;false;;;;;;;;;;
;hwapi_hgcsp;;;false;;;;;;;;;;
;hwapi_object_new;;;false;;;;;;;;;;
;hypot;;;false;;;;;;;;;;
;ibase_add_user;;;false;;;;;;;;;;
;ibase_affected_rows;;;false;;;;;;;;;;
;ibase_backup;;;false;;;;;;;;;;
;ibase_blob_add;;;false;;;;;;;;;;
;ibase_blob_cancel;;;false;;;;;;;;;;
;ibase_blob_close;;;false;;;;;;;;;;
;ibase_blob_create;;;false;;;;;;;;;;
;ibase_blob_echo;;;false;;;;;;;;;;
;ibase_blob_get;;;false;;;;;;;;;;
;ibase_blob_import;;;false;;;;;;;;;;
;ibase_blob_info;;;false;;;;;;;;;;
;ibase_blob_open;;;false;;;;;;;;;;
;ibase_close;;;false;;;;;;;;;;
;ibase_commit;;;false;;;;;;;;;;
;ibase_commit_ret;;;false;;;;;;;;;;
;ibase_connect;;;false;;;;;;;;;;
;ibase_db_info;;;false;;;;;;;;;;
;ibase_delete_user;;;false;;;;;;;;;;
;ibase_drop_db;;;false;;;;;;;;;;
;ibase_errcode;;;false;;;;;;;;;;
;ibase_errmsg;;;false;;;;;;;;;;
;ibase_execute;;;false;;;;;;;;;;
;ibase_fetch_assoc;;;false;;;;;;;;;;
;ibase_fetch_object;;;false;;;;;;;;;;
;ibase_fetch_row;;;false;;;;;;;;;;
;ibase_field_info;;;false;;;;;;;;;;
;ibase_free_event_handler;;;false;;;;;;;;;;
;ibase_free_query;;;false;;;;;;;;;;
;ibase_free_result;;;false;;;;;;;;;;
;ibase_gen_id;;;false;;;;;;;;;;
;ibase_maintain_db;;;false;;;;;;;;;;
;ibase_modify_user;;;false;;;;;;;;;;
;ibase_name_result;;;false;;;;;;;;;;
;ibase_num_fields;;;false;;;;;;;;;;
;ibase_num_params;;;false;;;;;;;;;;
;ibase_param_info;;;false;;;;;;;;;;
;ibase_pconnect;;;false;;;;;;;;;;
;ibase_prepare;;;false;;;;;;;;;;
;ibase_query;;;false;;;;;;;;;;
;ibase_restore;;;false;;;;;;;;;;
;ibase_rollback;;;false;;;;;;;;;;
;ibase_rollback_ret;;;false;;;;;;;;;;
;ibase_server_info;;;false;;;;;;;;;;
;ibase_service_attach;;;false;;;;;;;;;;
;ibase_service_detach;;;false;;;;;;;;;;
;ibase_set_event_handler;;;false;;;;;;;;;;
;ibase_timefmt;;;false;;;;;;;;;;
;ibase_trans;;;false;;;;;;;;;;
;ibase_wait_event;;;false;;;;;;;;;;
;iconv;;;false;;;;;;;;;;
;iconv_get_encoding;;;false;;;;;;;;;;
;iconv_mime_decode;;;false;;;;;;;;;;
;iconv_mime_decode_headers;;;false;;;;;;;;;;
;iconv_mime_encode;;;false;;;;;;;;;;
;iconv_set_encoding;;;false;;;;;;;;;;
;iconv_strlen;;;false;;;;;;;;;;
;iconv_strpos;;;false;;;;;;;;;;
;iconv_strrpos;;;false;;;;;;;;;;
;iconv_substr;;;false;;;;;;;;;;
;id3_get_frame_long_name;;;false;;;;;;;;;;
;id3_get_frame_short_name;;;false;;;;;;;;;;
;id3_get_genre_id;;;false;;;;;;;;;;
;id3_get_genre_list;;;false;;;;;;;;;;
;id3_get_genre_name;;;false;;;;;;;;;;
;id3_get_tag;;;false;;;;;;;;;;
;id3_get_version;;;false;;;;;;;;;;
;id3_remove_tag;;;false;;;;;;;;;;
;id3_set_tag;;;false;;;;;;;;;;
;idate;;;false;;;;;;;;;;
;idn_to_ascii;;;false;;;;;;;;;;
;idn_to_unicode;;;false;;;;;;;;;;
;idn_to_utf8;;;false;;;;;;;;;;
;ifx_affected_rows;;;false;;;;;;;;;;
;ifx_blobinfile_mode;;;false;;;;;;;;;;
;ifx_byteasvarchar;;;false;;;;;;;;;;
;ifx_close;;;false;;;;;;;;;;
;ifx_connect;;;false;;;;;;;;;;
;ifx_copy_blob;;;false;;;;;;;;;;
;ifx_create_blob;;;false;;;;;;;;;;
;ifx_create_char;;;false;;;;;;;;;;
;ifx_do;;;false;;;;;;;;;;
;ifx_error;;;false;;;;;;;;;;
;ifx_errormsg;;;false;;;;;;;;;;
;ifx_fetch_row;;;false;;;;;;;;;;
;ifx_fieldproperties;;;false;;;;;;;;;;
;ifx_fieldtypes;;;false;;;;;;;;;;
;ifx_free_blob;;;false;;;;;;;;;;
;ifx_free_char;;;false;;;;;;;;;;
;ifx_free_result;;;false;;;;;;;;;;
;ifx_get_blob;;;false;;;;;;;;;;
;ifx_get_char;;;false;;;;;;;;;;
;ifx_getsqlca;;;false;;;;;;;;;;
;ifx_htmltbl_result;;;false;;;;;;;;;;
;ifx_nullformat;;;false;;;;;;;;;;
;ifx_num_fields;;;false;;;;;;;;;;
;ifx_num_rows;;;false;;;;;;;;;;
;ifx_pconnect;;;false;;;;;;;;;;
;ifx_prepare;;;false;;;;;;;;;;
;ifx_query;;;false;;;;;;;;;;
;ifx_textasvarchar;;;false;;;;;;;;;;
;ifx_update_blob;;;false;;;;;;;;;;
;ifx_update_char;;;false;;;;;;;;;;
;ifxus_close_slob;;;false;;;;;;;;;;
;ifxus_create_slob;;;false;;;;;;;;;;
;ifxus_free_slob;;;false;;;;;;;;;;
;ifxus_open_slob;;;false;;;;;;;;;;
;ifxus_read_slob;;;false;;;;;;;;;;
;ifxus_seek_slob;;;false;;;;;;;;;;
;ifxus_tell_slob;;;false;;;;;;;;;;
;ifxus_write_slob;;;false;;;;;;;;;;
;ignore_user_abort;;;false;;;;;;;;;;
;iis_add_server;;;false;;;;;;;;;;
;iis_get_dir_security;;;false;;;;;;;;;;
;iis_get_script_map;;;false;;;;;;;;;;
;iis_get_server_by_comment;;;false;;;;;;;;;;
;iis_get_server_by_path;;;false;;;;;;;;;;
;iis_get_server_rights;;;false;;;;;;;;;;
;iis_get_service_state;;;false;;;;;;;;;;
;iis_remove_server;;;false;;;;;;;;;;
;iis_set_app_settings;;;false;;;;;;;;;;
;iis_set_dir_security;;;false;;;;;;;;;;
;iis_set_script_map;;;false;;;;;;;;;;
;iis_set_server_rights;;;false;;;;;;;;;;
;iis_start_server;;;false;;;;;;;;;;
;iis_start_service;;;false;;;;;;;;;;
;iis_stop_server;;;false;;;;;;;;;;
;iis_stop_service;;;false;;;;;;;;;;
;image2wbmp;;;false;;;;;;;;;;
;image_type_to_extension;;;false;;;;;;;;;;
;image_type_to_mime_type;;;false;;;;;;;;;;
;imagealphablending;;;false;;;;;;;;;;
;imageantialias;;;false;;;;;;;;;;
;imagearc;;;false;;;;;;;;;;
;imagechar;;;false;;;;;;;;;;
;imagecharup;;;false;;;;;;;;;;
;imagecolorallocate;;;false;;;;;;;;;;
;imagecolorallocatealpha;;;false;;;;;;;;;;
;imagecolorat;;;false;;;;;;;;;;
;imagecolorclosest;;;false;;;;;;;;;;
;imagecolorclosestalpha;;;false;;;;;;;;;;
;imagecolorclosesthwb;;;false;;;;;;;;;;
;imagecolordeallocate;;;false;;;;;;;;;;
;imagecolorexact;;;false;;;;;;;;;;
;imagecolorexactalpha;;;false;;;;;;;;;;
;imagecolormatch;;;false;;;;;;;;;;
;imagecolorresolve;;;false;;;;;;;;;;
;imagecolorresolvealpha;;;false;;;;;;;;;;
;imagecolorset;;;false;;;;;;;;;;
;imagecolorsforindex;;;false;;;;;;;;;;
;imagecolorstotal;;;false;;;;;;;;;;
;imagecolortransparent;;;false;;;;;;;;;;
;imageconvolution;;;false;;;;;;;;;;
;imagecopy;;;false;;;;;;;;;;
;imagecopymerge;;;false;;;;;;;;;;
;imagecopymergegray;;;false;;;;;;;;;;
;imagecopyresampled;;;false;;;;;;;;;;
;imagecopyresized;;;false;;;;;;;;;;
;imagecreate;;;false;;;;;;;;;;
;imagecreatefromgd;;;false;;;;;;;;;;
;imagecreatefromgd2;;;false;;;;;;;;;;
;imagecreatefromgd2part;;;false;;;;;;;;;;
;imagecreatefromgif;;;false;;;;;;;;;;
;imagecreatefromjpeg;;;false;;;;;;;;;;
;imagecreatefrompng;;;false;;;;;;;;;;
;imagecreatefromstring;;;false;;;;;;;;;;
;imagecreatefromwbmp;;;false;;;;;;;;;;
;imagecreatefromxbm;;;false;;;;;;;;;;
;imagecreatefromxpm;;;false;;;;;;;;;;
;imagecreatetruecolor;;;false;;;;;;;;;;
;imagedashedline;;;false;;;;;;;;;;
;imagedestroy;;;false;;;;;;;;;;
;imageellipse;;;false;;;;;;;;;;
;imagefill;;;false;;;;;;;;;;
;imagefilledarc;;;false;;;;;;;;;;
;imagefilledellipse;;;false;;;;;;;;;;
;imagefilledpolygon;;;false;;;;;;;;;;
;imagefilledrectangle;;;false;;;;;;;;;;
;imagefilltoborder;;;false;;;;;;;;;;
;imagefilter;;;false;;;;;;;;;;
;imagefontheight;;;false;;;;;;;;;;
;imagefontwidth;;;false;;;;;;;;;;
;imageftbbox;;;false;;;;;;;;;;
;imagefttext;;;false;;;;;;;;;;
;imagegammacorrect;;;false;;;;;;;;;;
;imagegd;;;false;;;;;;;;;;
;imagegd2;;;false;;;;;;;;;;
;imagegif;;;false;;;;;;;;;;
;imagegrabscreen;;;false;;;;;;;;;;
;imagegrabwindow;;;false;;;;;;;;;;
;imageinterlace;;;false;;;;;;;;;;
;imageistruecolor;;;false;;;;;;;;;;
;imagejpeg;;;false;;;;;;;;;;
;imagelayereffect;;;false;;;;;;;;;;
;imageline;;;false;;;;;;;;;;
;imageloadfont;;;false;;;;;;;;;;
;imagepalettecopy;;;false;;;;;;;;;;
;imagepng;;;false;;;;;;;;;;
;imagepolygon;;;false;;;;;;;;;;
;imagepsbbox;;;false;;;;;;;;;;
;imagepsencodefont;;;false;;;;;;;;;;
;imagepsextendfont;;;false;;;;;;;;;;
;imagepsfreefont;;;false;;;;;;;;;;
;imagepsloadfont;;;false;;;;;;;;;;
;imagepsslantfont;;;false;;;;;;;;;;
;imagepstext;;;false;;;;;;;;;;
;imagerectangle;;;false;;;;;;;;;;
;imagerotate;;;false;;;;;;;;;;
;imagesavealpha;;;false;;;;;;;;;;
;imagesetbrush;;;false;;;;;;;;;;
;imagesetpixel;;;false;;;;;;;;;;
;imagesetstyle;;;false;;;;;;;;;;
;imagesetthickness;;;false;;;;;;;;;;
;imagesettile;;;false;;;;;;;;;;
;imagestring;;;false;;;;;;;;;;
;imagestringup;;;false;;;;;;;;;;
;imagesx;;;false;;;;;;;;;;
;imagesy;;;false;;;;;;;;;;
;imagetruecolortopalette;;;false;;;;;;;;;;
;imagettfbbox;;;false;;;;;;;;;;
;imagettftext;;;false;;;;;;;;;;
;imagetypes;;;false;;;;;;;;;;
;imagewbmp;;;false;;;;;;;;;;
;imagexbm;;;false;;;;;;;;;;
;imagick;;;false;;;;;;;;;;
;imagickdraw;;;false;;;;;;;;;;
;imagickpixel;;;false;;;;;;;;;;
;imagickpixeliterator;;;false;;;;;;;;;;
;imap_8bit;;;false;;;;;;;;;;
;imap_alerts;;;false;;;;;;;;;;
;imap_append;;;false;;;;;;;;;;
;imap_base64;;;false;;;;;;;;;;
;imap_binary;;;false;;;;;;;;;;
;imap_body;;;false;;;;;;;;;;
;imap_bodystruct;;;false;;;;;;;;;;
;imap_check;;;false;;;;;;;;;;
;imap_clearflag_full;;;false;;;;;;;;;;
;imap_close;;;false;;;;;;;;;;
;imap_create;;;false;;;;;;;;;;
;imap_createmailbox;;;false;;;;;;;;;;
;imap_delete;;;false;;;;;;;;;;
;imap_deletemailbox;;;false;;;;;;;;;;
;imap_errors;;;false;;;;;;;;;;
;imap_expunge;;;false;;;;;;;;;;
;imap_fetch_overview;;;false;;;;;;;;;;
;imap_fetchbody;;;false;;;;;;;;;;
;imap_fetchheader;;;false;;;;;;;;;;
;imap_fetchmime;;;false;;;;;;;;;;
;imap_fetchstructure;;;false;;;;;;;;;;
;imap_fetchtext;;;false;;;;;;;;;;
;imap_gc;;;false;;;;;;;;;;
;imap_get_quota;;;false;;;;;;;;;;
;imap_get_quotaroot;;;false;;;;;;;;;;
;imap_getacl;;;false;;;;;;;;;;
;imap_getmailboxes;;;false;;;;;;;;;;
;imap_getsubscribed;;;false;;;;;;;;;;
;imap_header;;;false;;;;;;;;;;
;imap_headerinfo;;;false;;;;;;;;;;
;imap_headers;;;false;;;;;;;;;;
;imap_last_error;;;false;;;;;;;;;;
;imap_list;;;false;;;;;;;;;;
;imap_listmailbox;;;false;;;;;;;;;;
;imap_listscan;;;false;;;;;;;;;;
;imap_listsubscribed;;;false;;;;;;;;;;
;imap_lsub;;;false;;;;;;;;;;
;imap_mail;;;false;;;;;;;;;;
;imap_mail_compose;;;false;;;;;;;;;;
;imap_mail_copy;;;false;;;;;;;;;;
;imap_mail_move;;;false;;;;;;;;;;
;imap_mailboxmsginfo;;;false;;;;;;;;;;
;imap_mime_header_decode;;;false;;;;;;;;;;
;imap_msgno;;;false;;;;;;;;;;
;imap_num_msg;;;false;;;;;;;;;;
;imap_num_recent;;;false;;;;;;;;;;
;imap_open;;;false;;;;;;;;;;
;imap_ping;;;false;;;;;;;;;;
;imap_qprint;;;false;;;;;;;;;;
;imap_rename;;;false;;;;;;;;;;
;imap_renamemailbox;;;false;;;;;;;;;;
;imap_reopen;;;false;;;;;;;;;;
;imap_rfc822_parse_adrlist;;;false;;;;;;;;;;
;imap_rfc822_parse_headers;;;false;;;;;;;;;;
;imap_rfc822_write_address;;;false;;;;;;;;;;
;imap_savebody;;;false;;;;;;;;;;
;imap_scan;;;false;;;;;;;;;;
;imap_scanmailbox;;;false;;;;;;;;;;
;imap_search;;;false;;;;;;;;;;
;imap_set_quota;;;false;;;;;;;;;;
;imap_setacl;;;false;;;;;;;;;;
;imap_setflag_full;;;false;;;;;;;;;;
;imap_sort;;;false;;;;;;;;;;
;imap_status;;;false;;;;;;;;;;
;imap_subscribe;;;false;;;;;;;;;;
;imap_thread;;;false;;;;;;;;;;
;imap_timeout;;;false;;;;;;;;;;
;imap_uid;;;false;;;;;;;;;;
;imap_undelete;;;false;;;;;;;;;;
;imap_unsubscribe;;;false;;;;;;;;;;
;imap_utf7_decode;;;false;;;;;;;;;;
;imap_utf7_encode;;;false;;;;;;;;;;
;imap_utf8;;;false;;;;;;;;;;
;implode;;;false;;;;;;;;;;
;import_request_variables;;;false;;;;;;;;;;
;in_array;;;false;;;;;;;;;;
;include;;;false;;;;;;;;;;
;include_once;;;false;;;;;;;;;;
;inclued_get_data;PECL;;false;;;;;;;;;;
;inet_ntop;;;false;;;;;;;;;;
;inet_pton;;;false;;;;;;;;;;
;infiniteiterator;;;false;;;;;;;;;;
;ingres_autocommit;;;false;;;;;;;;;;
;ingres_autocommit_state;;;false;;;;;;;;;;
;ingres_charset;;;false;;;;;;;;;;
;ingres_close;;;false;;;;;;;;;;
;ingres_commit;;;false;;;;;;;;;;
;ingres_connect;;;false;;;;;;;;;;
;ingres_cursor;;;false;;;;;;;;;;
;ingres_errno;;;false;;;;;;;;;;
;ingres_error;;;false;;;;;;;;;;
;ingres_errsqlstate;;;false;;;;;;;;;;
;ingres_escape_string;;;false;;;;;;;;;;
;ingres_execute;;;false;;;;;;;;;;
;ingres_fetch_array;;;false;;;;;;;;;;
;ingres_fetch_assoc;;;false;;;;;;;;;;
;ingres_fetch_object;;;false;;;;;;;;;;
;ingres_fetch_proc_return;;;false;;;;;;;;;;
;ingres_fetch_row;;;false;;;;;;;;;;
;ingres_field_length;;;false;;;;;;;;;;
;ingres_field_name;;;false;;;;;;;;;;
;ingres_field_nullable;;;false;;;;;;;;;;
;ingres_field_precision;;;false;;;;;;;;;;
;ingres_field_scale;;;false;;;;;;;;;;
;ingres_field_type;;;false;;;;;;;;;;
;ingres_free_result;;;false;;;;;;;;;;
;ingres_next_error;;;false;;;;;;;;;;
;ingres_num_fields;;;false;;;;;;;;;;
;ingres_num_rows;;;false;;;;;;;;;;
;ingres_pconnect;;;false;;;;;;;;;;
;ingres_prepare;;;false;;;;;;;;;;
;ingres_query;;;false;;;;;;;;;;
;ingres_result_seek;;;false;;;;;;;;;;
;ingres_rollback;;;false;;;;;;;;;;
;ingres_set_environment;;;false;;;;;;;;;;
;ingres_unbuffered_query;;;false;;;;;;;;;;
1;ini_alter;;;false;false;string;;;;;;;;
1;ini_get;;;false;false;string;;;;;;;;
1;ini_get_all;;;false;false;array;;;;;;;;
;ini_restore;;;false;false;null;;;;;;;;
1;ini_set;;;false;false;string;;;;;;;;
;inotify_add_watch;;;false;;;;;;;;;;
;inotify_init;;;false;;;;;;;;;;
;inotify_queue_len;;;false;;;;;;;;;;
;inotify_read;;;false;;;;;;;;;;
;inotify_rm_watch;;;false;;;;;;;;;;
;interface_exists;;;false;;;;;;;;;;
;intl_error_name;;;false;;;;;;;;;;
;intl_get_error_code;;;false;;;;;;;;;;
;intl_get_error_message;;;false;;;;;;;;;;
;intl_is_failure;;;false;;;;;;;;;;
;intldateformatter;;;false;;;;;;;;;;
;intval;;;false;;;;;;;;;;
;invalidargumentexception;;;false;;;;;;;;;;
;ip2long;;;false;;;;;;;;;;
;iptcembed;;;false;;;;;;;;;;
;iptcparse;;;false;;;;;;;;;;
1;is_a;;;false;true;bool;;;;;;;;
1;is_array;;;false;true;bool;;;;;;;;
1;is_bool;;;false;true;bool;;;;;;;;
1;is_callable;;;false;true;bool;;;;;;;;
1;is_dir;;;false;true;bool;;;;;;;;
1;is_double;;;false;true;bool;;;;;;;;
1;is_executable;;;false;true;bool;;;;;;;;
1;is_file;;;false;true;bool;;;;;;;;
1;is_finite;;;false;true;bool;;;;;;;;
1;is_float;;;false;true;bool;;;;;;;;
1;is_infinite;;;false;true;bool;;;;;;;;
1;is_int;;;false;true;bool;;;;;;;;
1;is_integer;;;false;true;bool;;;;;;;;
1;is_link;;;false;true;bool;;;;;;;;
1;is_long;;;false;true;bool;;;;;;;;
1;is_nan;;;false;true;bool;;;;;;;;
